Raw_Data_File cells tracer_molecule labelled_positions abundance injection Replicate Incubation_time Metabolite_name CHEBI atomic_positions Empirical_formula retention(min) mz_monitored signal_intensity isotopologue isotologue_abundance


'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 290.1 179532 Suc_13C1 179532
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 291.1 118500 Suc_13C2 118500
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 292.1 24044 Suc_13C3 24044
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 293.1 7443 Suc_13C4 7443
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 294.1 1440 Suc_13C5 1440
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Succinate chebi C1C4 C12H25O4Si2 16.51 295.1 328 Suc_13C6 328
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 285.1 528 Pro_13C-1 528
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 286.1 510699 Pro_13C0 510699
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 287.1 133676 Pro_13C1 133676
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 288.1 74607 Pro_13C2 74607
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 289.1 -1079 Pro_13C3 -1079
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 290.1 -16562 Pro_13C4 -16562
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 291.1 -5096 Pro_13C5 -5096
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 292.1 -1894 Pro_13C6 -1894
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C1C5 chebi C1C5 C13H28N1O2Si2 16.51 293.1 -919 Pro_13C7 -919
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 257.2 596 Pro_13C-1 596
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 258.2 719733 Pro_13C0 719733
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 259.2 188985 Pro_13C1 188985
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 260.2 105518 Pro_13C2 105518
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 261.2 21791 Pro_13C3 21791
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 262.2 4304 Pro_13C4 4304
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 263.2 328 Pro_13C5 328
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Proline_C2C5 chebi C2C5 C12H28N1OSi2 16.51 264.2 62 Pro_13C6 62
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 300.1 -73 Ita_13C-1 -73
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 301.1 862 Ita_13C0 862
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 302.1 212 Ita_13C1 212
'SW620_24h_12Glc_R1_PIM_SCAN_01.CDF' SW620 D-[1,2-C13]-Glucose 1,1,0,0,0,0 50 1 1 24 Itaconate chebi C1C4 C13H25O4Si2 17.25 303.1 -42 Ita_13C2 -42
